id,site,job_url,job_url_direct,title,company,date_posted,level,job_group,remote,city,state,country,city_state,max_salary,min_salary,mean_salary,skills,experience,education,programming_languages,languages
in-54494295d18f2c3b,indeed,https://www.indeed.com/viewjob?jk=54494295d18f2c3b,https://metassolutions.isolvedhire.com/jobs/1362957-123767.html,Senior Palantir Data Engineer,Metas Solutions,2024-11-22,Senior,Data Engineer,Remote,Atlanta,GA,US,"Atlanta,GA",147944.0,116839.0,132391.5,"Spark, Python, AWS, Bachelor, SQL, Azure",8,Bachelor,"Python, SQL",
in-1fd37575e3f41072,indeed,https://www.indeed.com/viewjob?jk=1fd37575e3f41072,https://careers-scires.icims.com/jobs/9704/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,ISR Data Link Systems Engineer,Scientific Research Corporation,2024-11-22,Senior,Data Analyst,On Site,San Antonio,TX,US,"San Antonio,TX",252550.0,151550.0,202050.0,"Master, Office, Bachelor, PowerPoint, Excel",5,Master,,
in-0b6cbbd061eb8e05,indeed,https://www.indeed.com/viewjob?jk=0b6cbbd061eb8e05,https://lifescaleanalytics.hua.hrsmart.com/ats/js_job_details.php?site_id=148&reqid=192,Data Engineer/Architect,LifeScale Analytics,2024-11-22,Mid-Level,Data Engineer,On Site,Tallahassee,FL,US,"Tallahassee,FL",163516.0,129137.0,146326.5,"Bachelor, Snowflake, Azure, Fabric",7,Bachelor,,
in-0cf1bb5dfbbdf621,indeed,https://www.indeed.com/viewjob?jk=0cf1bb5dfbbdf621,https://careers.skyworksinc.com/job/Woburn-Data-Engineer-Co-Op-MA-01801/1235722800/?feedId=177100&utm_source=Indeed&utm_campaign=Skyworks_Indeed,Data Engineer Co-Op,Skyworks Solutions,2024-11-22,Mid-Level,Data Engineer,On Site,Woburn,MA,US,"Woburn,MA",77280.0,40480.0,58880.0,"Python, SQL, Power BI",0,,"Python, SQL",
in-5b8bca3ba5e743e2,indeed,https://www.indeed.com/viewjob?jk=5b8bca3ba5e743e2,https://jobs.lever.co/barbaricum/03799771-c7c3-4f86-b406-d7f8a24b235b?lever-source=Indeed,Senior Data Engineer,Barbaricum,2024-11-22,Senior,Data Engineer,On Site,Fort Belvoir,VA,US,"Fort Belvoir,VA",155722.0,122981.0,139351.5,"AWS, Azure, Bachelor",15,Bachelor,,
in-a9641f61bfb9f8dd,indeed,https://www.indeed.com/viewjob?jk=a9641f61bfb9f8dd,https://app.jobvite.com/CompanyJobs/Job.aspx?j=osRNufwk&loc=CuxeWfwV&s=Indeed,Sr. Data Engineer I,Oak Street Health,2024-11-22,Senior,Data Engineer,Remote,,,US,,110177.0,87012.0,98594.5,"Spark, JavaScript, Python, SQL, Java, Agile, Azure",3,,"JavaScript, Python, SQL, Java",
in-a7352413c5870867,indeed,https://www.indeed.com/viewjob?jk=a7352413c5870867,https://app.jobvite.com/CompanyJobs/Job.aspx?j=om9TufwC&s=Indeed,Data Engineer Junior/Mid Level,Praxis Engineering,2024-11-22,Junior,Data Engineer,On Site,McLean,VA,US,"McLean,VA",195500.0,89250.0,142375.0,"Master, HTML, JavaScript, Oracle, Python, Bachelor, SQL, GitHub, Java, Tensor Flow, CSS, C++",5,Master,"HTML, JavaScript, Python, SQL, Java, CSS, C++",
in-68d1f34c6670cb4f,indeed,https://www.indeed.com/viewjob?jk=68d1f34c6670cb4f,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=1cc465ff-d8d9-4507-a995-318f570f237f&ccId=19000101_000001&type=MP&lang=en_US&jobIdjobId=550666,Senior Data Infrastructure Engineer,Parallels,2024-11-22,Senior,Data Analyst,Remote,,,,,139414.0,110102.0,124758.0,"Oracle, Snowflake, Python, AWS, SQL, Bachelor, SSIS",5,Bachelor,"Python, SQL",
in-b2d192ac0bd4254d,indeed,https://www.indeed.com/viewjob?jk=b2d192ac0bd4254d,https://insequenceinc.applytojob.com/apply/7FporNhrGi/Data-Systems-Engineer?source=INDE&~,Data Systems Engineer,"InSequence, Inc",2024-11-22,Mid-Level,Data Analyst,On Site,Bethesda,MD,US,"Bethesda,MD",136359.0,107690.0,122024.5,"Bachelor, PhD",12,PhD,,
in-9fe7e49ef57ac66a,indeed,https://www.indeed.com/viewjob?jk=9fe7e49ef57ac66a,https://ccservices.taleo.net/careersection/countrycorporateexternal/jobdetail.ftl?job=240487&tz=GMT-06%3A00&tzname=America%2FChicago,Data DevOps Engineer,COUNTRY Financial,2024-11-22,Mid-Level,Data Analyst,Remote,Bloomington,IL,US,"Bloomington,IL",170843.0,134923.0,152883.0,"Spark, Hadoop, Python, SQL, Agile, Azure",10,,"Python, SQL",
in-1865df18d5c64946,indeed,https://www.indeed.com/viewjob?jk=1865df18d5c64946,https://grnh.se/7142ae764us,Principal Data Engineer - Remote US,Seamless.AI,2024-11-22,Lead,Data Engineer,Remote,,,US,,189124.0,149361.0,169242.5,"Spark, NumPy, Python, AWS, Bachelor, SQL, Artificial Intelligence",7,Bachelor,"Python, SQL",
in-bac2df4489fa24b5,indeed,https://www.indeed.com/viewjob?jk=bac2df4489fa24b5,https://jobs.smartrecruiters.com/Olsson/744000028157173-data-center-bms-design-engineer,Data Center BMS Design Engineer,Olsson,2024-11-22,Mid-Level,Data Analyst,Remote,Loveland,CO,US,"Loveland,CO",132000.0,86000.0,109000.0,Bachelor,8,Bachelor,,
in-428fb414d6b142ca,indeed,https://www.indeed.com/viewjob?jk=428fb414d6b142ca,https://jobs.dayforcehcm.com/en-US/cabp/CANDIDATEPORTAL/jobs/17800,Microsoft Data Engineer,Cameron Ashley Building Products,2024-11-22,Mid-Level,Data Engineer,On Site,Greer,SC,US,"Greer,SC",115350.0,91097.0,103223.5,"Azure, Power Apps, Python, Bachelor, Power Automate, SQL, Dynamics 365, Fabric, Power BI",0,Bachelor,"Python, SQL",
in-1951f751bccaccdf,indeed,https://www.indeed.com/viewjob?jk=1951f751bccaccdf,https://www.weareroku.com/jobs/solutions-engineer-data-collaboration-austin-texas-united-states?source=indeed,"Solutions Engineer, Data Collaboration",Roku,2024-11-22,Mid-Level,Data Analyst,On Site,Austin,TX,US,"Austin,TX",143712.0,113496.0,128604.0,"Bachelor, SQL",3,Bachelor,SQL,
in-883cf86c88070730,indeed,https://www.indeed.com/viewjob?jk=883cf86c88070730,https://mx.wd1.myworkdayjobs.com/EXT-MX/job/Lehi-UT/Senior-Software-Engineer_R1642,Senior Data Engineer,MX,2024-11-22,Senior,Data Engineer,Hybrid,Lehi,UT,US,"Lehi,UT",159000.0,132500.0,145750.0,"Master, Bachelor, Google Cloud",8,Master,,
in-64ffab27607ce7ec,indeed,https://www.indeed.com/viewjob?jk=64ffab27607ce7ec,https://hatchglobalsearch.na.teamtailor.com/jobs/88406-software-engineer-bi-tools-platform-ai-data-platforms,"Software Engineer (BI Tools Platform), Ai & Data Platforms",Hatch Global Search,2024-11-22,Mid-Level,ML/AI Engineer,Hybrid,Austin,TX,US,"Austin,TX",147419.0,116424.0,131921.5,"Snowflake, Python, AWS, SQL, Bachelor, Java, Tableau",3,Bachelor,"Python, SQL, Java",
in-b8921d03466920c9,indeed,https://www.indeed.com/viewjob?jk=b8921d03466920c9,https://sabre.wd1.myworkdayjobs.com/en-US/SabreJobs/job/Dallas-Fort-Worth-Metroplex/Data-Science-Engineer---2025-Summer-Intern_JR105504,Data Science Engineer - 2025 Summer Intern,Sabre,2024-11-22,Junior,Data Scientist,Hybrid,Dallas-Fort Worth,TX,US,"Dallas-Fort Worth,TX",78994.0,62386.0,70690.0,"Python, PhD, Machine Learning, C++",0,PhD,"Python, C++",
in-3a2de2e3f28d3a9e,indeed,https://www.indeed.com/viewjob?jk=3a2de2e3f28d3a9e,https://grnh.se/61039e7c8us,Senior Solutions Engineer - Data Center,"Compunet, Inc.",2024-11-22,Senior,Data Analyst,Hybrid,Denver,CO,US,"Denver,CO",175000.0,100000.0,137500.0,"AWS, Azure",5,,,
in-160604af0a0ff34a,indeed,https://www.indeed.com/viewjob?jk=160604af0a0ff34a,https://thehartford.wd5.myworkdayjobs.com/en-US/Careers_External/job/Hartford-CT/Data-Engineer_R2418890-1,Data Engineer,The Hartford,2024-11-22,Mid-Level,Data Engineer,Hybrid,Hartford,CT,US,"Hartford,CT",146400.0,97600.0,122000.0,"Spark, Hadoop, Snowflake, Python, AWS, Bachelor, SQL, GitHub, Agile, Airflow",2,Bachelor,"Python, SQL",
in-60aef91fa4953afa,indeed,https://www.indeed.com/viewjob?jk=60aef91fa4953afa,https://generalmotors.wd5.myworkdayjobs.com/en-US/Careers_GM/job/Roswell-Georgia-United-States-of-America/Staff-Engineer--Vehicle-Data-Cloud_JR-202423986,"Staff Engineer, Vehicle Data Cloud",General Motors,2024-11-22,Mid-Level,Data Analyst,Hybrid,Roswell,GA,US,"Roswell,GA",273800.0,210000.0,241900.0,"Bachelor, PhD, Java",8,PhD,Java,
in-b066c9acce24181e,indeed,https://www.indeed.com/viewjob?jk=b066c9acce24181e,https://generalmotors.wd5.myworkdayjobs.com/en-US/Careers_GM/job/Concord-North-Carolina-United-States-of-America/Sr-Data-Engineer--Motorsports-_JR-202424172-1,Sr. Data Engineer (Motorsports),General Motors,2024-11-22,Senior,Data Engineer,Hybrid,Concord,NC,US,"Concord,NC",171197.0,135203.0,153200.0,"Master, Spark, Hadoop, Python, AWS, Bachelor, SQL, Java, Airflow, C++",3,Master,"Python, SQL, Java, C++",
in-d1caf14b2d4236a8,indeed,https://www.indeed.com/viewjob?jk=d1caf14b2d4236a8,https://careers.publicisgroupe.com/epsilon/jobs/15625?lang=en-us,Senior Data Engineer,Epsilon,2024-11-22,Senior,Data Engineer,On Site,Chicago,IL,US,"Chicago,IL",161186.0,127297.0,144241.5,"Spark, Agile, Hadoop, Docker, Python, AWS, Bachelor, Java, Artificial Intelligence, Airflow, Azure",5,Bachelor,"Python, Java",
in-03cbd86b4563acbc,indeed,https://www.indeed.com/viewjob?jk=03cbd86b4563acbc,https://grnh.se/05548ce37us,Senior Data Engineer,Anduril,2024-11-22,Senior,Data Engineer,On Site,Costa Mesa,CA,US,"Costa Mesa,CA",225000.0,150000.0,187500.0,"Spark, Python, AWS, SQL, Tableau, Azure",5,,"Python, SQL",
in-d35dac34a94dcbdd,indeed,https://www.indeed.com/viewjob?jk=d35dac34a94dcbdd,https://jobs.lever.co/standtogether/90c4282b-cd3e-49cf-93ff-1901ca99e84b?lever-source=Indeed,Senior Data Engineer,Stand Together Chamber of Commerce,2024-11-22,Senior,Data Engineer,Remote,,,US,,158048.0,124819.0,141433.5,"Python, AWS, Snowflake, SQL",5,,"Python, SQL",
in-9c0ef27d4b3050c9,indeed,https://www.indeed.com/viewjob?jk=9c0ef27d4b3050c9,https://app.jobvite.com/CompanyJobs/Job.aspx?j=oM8Sufw0&s=Indeed,Data Engineer,Evolus,2024-11-22,Mid-Level,Data Engineer,Hybrid,Newport Beach,CA,US,"Newport Beach,CA",142000.0,114000.0,128000.0,"Snowflake, Bachelor, SQL, Airflow, Azure",6,Bachelor,SQL,
in-06aeff94d297d070,indeed,https://www.indeed.com/viewjob?jk=06aeff94d297d070,https://bitsight.wd1.myworkdayjobs.com/en-US/Bitsight/job/Boston-MA/Sr-Data-Engineer_JR100961,Sr. Data Engineer,BitSight,2024-11-22,Senior,Data Engineer,Remote,Boston,MA,US,"Boston,MA",160000.0,140000.0,150000.0,"Spark, Docker, Machine Learning, Python, AWS, SQL, Agile",5,,"Python, SQL",
in-f655bf9e15ef78e5,indeed,https://www.indeed.com/viewjob?jk=f655bf9e15ef78e5,https://jobs.publix.com/job-opening/business-data-engineer/,Business Data Engineer,Publix,2024-11-22,Mid-Level,Data Engineer,Hybrid,Lakeland,FL,US,"Lakeland,FL",129000.0,86000.0,107500.0,"Master, Spark, Power BI, MBA, Office, Teradata, Databricks, Oracle, Snowflake, Python, Bachelor, SQL, Azure",2,MBA,"Python, SQL",
in-826fb8896f0bde2b,indeed,https://www.indeed.com/viewjob?jk=826fb8896f0bde2b,https://knowledgemanagement.isolvedhire.com/jobs/1362078-192262.html,Azure Data Solutions Engineer/Architect,"Knowledge Management, Inc.",2024-11-22,Mid-Level,Data Engineer,Remote,Albany,GA,US,"Albany,GA",171000.0,155000.0,163000.0,"Azure, Power Apps, Bachelor, Power Automate, Power BI",10,Bachelor,,
in-e011ff27f65586dc,indeed,https://www.indeed.com/viewjob?jk=e011ff27f65586dc,https://career2.successfactors.eu/career?rcm_site_locale=en_US&career_ns=job_listing&company=2236044P&selected_lang=en_US&career_job_req_id=5395,Career Opportunities: Satellite Avionics Data Handling Engineer (5395),EUTELSAT,2024-11-22,Mid-Level,Data Analyst,Hybrid,,ID,US,,148322.0,117137.0,132729.5,"Master, PhD, English",0,PhD,,English
in-a524e20d37a1e87c,indeed,https://www.indeed.com/viewjob?jk=a524e20d37a1e87c,https://phf.tbe.taleo.net/phf02/ats/careers/v2/viewRequisition?org=COSTCO&cws=41&rid=9369,Software Engineer - Data API,Costco Wholesale,2024-11-22,Mid-Level,Software Engineer,On Site,Seattle,WA,US,"Seattle,WA",225000.0,105000.0,165000.0,"C#, JavaScript, Oracle, Google Cloud, Python, SQL, Java, Agile, Azure",0,,"C#, JavaScript, Python, SQL, Java",
in-39592ae8f4ef208c,indeed,https://www.indeed.com/viewjob?jk=39592ae8f4ef208c,https://www.careers-page.com/inclusioncloud/job/LRR59376,Azure Data Engineer (Won),Inclusion Cloud,2024-11-22,Mid-Level,Data Engineer,On Site,Dallas,TX,US,"Dallas,TX",153796.0,121461.0,137628.5,"Master, Spark, Databricks, Azure, SQL, SSIS, SAP, Power BI",5,Master,SQL,
in-19646e33e6713c38,indeed,https://www.indeed.com/viewjob?jk=19646e33e6713c38,https://www.careers-page.com/inclusioncloud/job/L3WVY868,Data Operations Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Operations Analyst,On Site,Dallas,TX,US,"Dallas,TX",138945.0,109732.0,124338.5,"Spark, Python, AWS, SQL, Tableau, Azure",5,,"Python, SQL",
in-c3a3b16c6ecc2454,indeed,https://www.indeed.com/viewjob?jk=c3a3b16c6ecc2454,https://www.careers-page.com/inclusioncloud/job/L4R84Y87,Data Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Data Engineer,Hybrid,Dallas,TX,US,"Dallas,TX",132431.0,104587.0,118509.0,"Spark, Hadoop, Python, AWS, SQL, Java, Agile, Airflow, Azure",0,,"Python, SQL, Java",
in-7cccd646451039f9,indeed,https://www.indeed.com/viewjob?jk=7cccd646451039f9,https://www.careers-page.com/inclusioncloud/job/LRV6RY4X,Data Quality Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Data Analyst,On Site,Dallas,TX,US,"Dallas,TX",137853.0,108869.0,123361.0,"Python, Spark, SQL",5,,"Python, SQL",
in-ef2075e30cfc4a7c,indeed,https://www.indeed.com/viewjob?jk=ef2075e30cfc4a7c,https://www.careers-page.com/inclusioncloud/job/L4R3V8W7,Data oriented Software Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Software Engineer,Hybrid,Dallas,TX,US,"Dallas,TX",103881.0,82040.0,92960.5,"C#, .NET, Python, AWS, SQL, GitHub, SSIS, Azure, English",0,,"C#, Python, SQL",English
in-82513e8314f7acb4,indeed,https://www.indeed.com/viewjob?jk=82513e8314f7acb4,https://www.careers-page.com/inclusioncloud/job/LRWR5Y8X,Data Engineer with GCP,Inclusion Cloud,2024-11-22,Mid-Level,Data Engineer,On Site,Dallas,TX,US,"Dallas,TX",109884.0,86781.0,98332.5,"Machine Learning, Python, Bachelor, SQL, Java, English, Artificial Intelligence, R",2,Bachelor,"Python, SQL, Java, R",English
in-cd26d63705ecc7db,indeed,https://www.indeed.com/viewjob?jk=cd26d63705ecc7db,https://www.careers-page.com/inclusioncloud/job/L9X5368Y,Data Engineer (Azure),Inclusion Cloud,2024-11-22,Mid-Level,Data Engineer,On Site,Dallas,TX,US,"Dallas,TX",110874.0,87563.0,99218.5,"Azure, English",0,,,English
in-ae6b2a6e75eba956,indeed,https://www.indeed.com/viewjob?jk=ae6b2a6e75eba956,https://www.careers-page.com/inclusioncloud/job/QWYR7699,Data Quality Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Data Analyst,On Site,Dallas,TX,US,"Dallas,TX",135170.0,106750.0,120960.0,"Master, Spark, C#, Power BI, JavaScript, Databricks, Machine Learning, Bachelor, SQL, Agile, Azure",6,Master,"C#, JavaScript, SQL",
in-99214ba29a88d0d8,indeed,https://www.indeed.com/viewjob?jk=99214ba29a88d0d8,https://www.careers-page.com/inclusioncloud/job/QY8947YV,Azure Data Engineer,Inclusion Cloud,2024-11-22,Mid-Level,Data Engineer,On Site,Dallas,TX,US,"Dallas,TX",136682.0,107945.0,122313.5,"SSAS, Azure, Python, Bachelor, SQL, Jira, Agile, SAP, Power BI, English",3,Bachelor,"Python, SQL",English
in-79153cdb3e964c9e,indeed,https://www.indeed.com/viewjob?jk=79153cdb3e964c9e,https://www.disneycareers.com/job/-/-/391/73348546384,Data Governance Engineer,Disney Entertainment & ESPN Technology,2024-11-22,Mid-Level,Data Analyst,On Site,New York,NY,US,"New York,NY",140200.0,104600.0,122400.0,"Databricks, Jupyter, Snowflake, Machine Learning, Python, Bachelor, SQL, Agile, Airflow",3,Bachelor,"Python, SQL",
in-d15ed625bc6a3563,indeed,https://www.indeed.com/viewjob?jk=d15ed625bc6a3563,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/EDA-Systems---Data-Management-Engineer_R244714,EDA Systems & Data Management Engineer,Analog Devices,2024-11-22,Mid-Level,Data Analyst,On Site,Wilmington,MA,US,"Wilmington,MA",132525.0,104662.0,118593.5,"Master, Bachelor, Python",3,Master,Python,
in-529b7a5594006de7,indeed,https://www.indeed.com/viewjob?jk=529b7a5594006de7,https://career.leverx.com/vacancies/azure-data-engineer,AZURE DATA ENGINEER,LeverX,2024-11-22,Mid-Level,Data Engineer,On Site,,GA,US,,137676.0,108729.0,123202.5,"C#, Databricks, Snowflake, Python, SQL, Azure",0,,"C#, Python, SQL",
in-56f977ea466e8490,indeed,https://www.indeed.com/viewjob?jk=56f977ea466e8490,http://www.indeed.com/job/data-center-network-engineer-l2l3-1-week-long-project-56f977ea466e8490,Data Center Network Engineer L2/L3 - (1 Week Long Project),Impel Integrated Tech Services,2024-11-22,Mid-Level,Data Analyst,On Site,Billerica,MA,US,"Billerica,MA",,,,,0,,,
in-38d282699b30ac3f,indeed,https://www.indeed.com/viewjob?jk=38d282699b30ac3f,https://sadupsoft.com/career/big-data-engineer-3/,Big Data engineer,Sadup Softech Pvt Ltd,2024-11-22,Mid-Level,Data Engineer,On Site,,,,,138607.0,109465.0,124036.0,"Spark, Google Cloud, Python, SQL, Artificial Intelligence",4,,"Python, SQL",
in-f8d768754e8e389d,indeed,https://www.indeed.com/viewjob?jk=f8d768754e8e389d,https://jobs.smartrecruiters.com/VeoliaEnvironnementSA/744000028147191-associate-data-center-project-commissioning-engineer-electrical,Associate Data Center Project Commissioning Engineer - Electrical,Veolia,2024-11-22,Mid-Level,Data Analyst,On Site,San Jose,CA,US,"San Jose,CA",85000.0,75000.0,80000.0,Bachelor,1,Bachelor,,
in-a50e219ba1941632,indeed,https://www.indeed.com/viewjob?jk=a50e219ba1941632,https://www.amazon.jobs/jobs/2839671/sr-data-engineer-publisher-ad-server-supplytech-amazon-ads?cmpid=DA_INAD200785B,"Sr. Data Engineer, Publisher Ad Server, SupplyTech, Amazon Ads",Amazon.com,2024-11-21,Senior,Data Engineer,On Site,Seattle,WA,US,"Seattle,WA",240500.0,139100.0,189800.0,"Master, Spark, Hadoop, Python, AWS, Bachelor, SQL, Java, Tableau, Power BI",5,Master,"Python, SQL, Java",
in-e61f8ce9aade3187,indeed,https://www.indeed.com/viewjob?jk=e61f8ce9aade3187,https://careers-cayuseholdings.icims.com/jobs/1797/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Data Engineer/Developer (Snowflake),Cayuse Holdings,2024-11-21,Mid-Level,Data Engineer,Hybrid,Phoenix,AZ,US,"Phoenix,AZ",156400.0,138000.0,147200.0,"AWS, Snowflake, SQL",4,,SQL,
in-83e450199685b79c,indeed,https://www.indeed.com/viewjob?jk=83e450199685b79c,https://www.amazon.jobs/jobs/2837643/data-center-infrastructure-engineer-intern?cmpid=DA_INAD200785B,Data Center Infrastructure Engineer Intern,Amazon.com,2024-11-21,Junior,Data Analyst,On Site,Herndon,VA,US,"Herndon,VA",135710.0,107177.0,121443.5,"Master, AWS, Dynamics 365, Bachelor",0,Master,,
in-26eaf14788ede411,indeed,https://www.indeed.com/viewjob?jk=26eaf14788ede411,https://ascendingdc.applytojob.com/apply/tMq4Iy1X6S/Data-Engineer?source=INDE&~,Data Engineer,Ascending,2024-11-21,Mid-Level,Data Engineer,Remote,,,US,,134055.0,105870.0,119962.5,"Python, AWS, SQL, Agile, Tableau, Power BI",6,,"Python, SQL",
in-db3726faa721927f,indeed,https://www.indeed.com/viewjob?jk=db3726faa721927f,https://jobs.ashbyhq.com/ambient.ai/9ed99ef5-62e5-4abc-9fb2-d9203d769f35?utm_source=bM6QVlzRa1,Staff Software Engineer - Data Platform,Ambient.ai,2024-11-21,Mid-Level,Software Engineer,Hybrid,San Francisco Bay Area,CA,US,"San Francisco Bay Area,CA",235000.0,188000.0,211500.0,"Master, Python, SQL, Artificial Intelligence, C++",0,Master,"Python, SQL, C++",
in-8386293e2fcbbd40,indeed,https://www.indeed.com/viewjob?jk=8386293e2fcbbd40,https://keatax.bamboohr.com/careers/43?source=indeed&src=indeed&postedDate=2024-11-21,Data Engineer - Technical Lead,KE Andrews,2024-11-21,Lead,Data Engineer,Hybrid,Rockwall,TX,US,"Rockwall,TX",138035.0,109013.0,123524.0,"C#, React, Databricks, .NET, Python, Bachelor, SQL, GitHub, Tableau, Jira, R",0,Bachelor,"C#, Python, SQL, R",
in-f40496dc98aac841,indeed,https://www.indeed.com/viewjob?jk=f40496dc98aac841,https://vsp.wd1.myworkdayjobs.com/en-US/VSPVisionCareers/job/Remote-US/Senior-Data-Engineer_R-6864,Senior Data Engineer,VSP Vision,2024-11-21,Senior,Data Engineer,Remote,,,US,,154000.0,90000.0,122000.0,"Teradata, Oracle, Snowflake, AWS, SQL, Bachelor, SSIS, Agile",6,Bachelor,SQL,
in-95d036d0b6b74f5e,indeed,https://www.indeed.com/viewjob?jk=95d036d0b6b74f5e,http://www.indeed.com/job/data-links-or-senior-networking-engineer-95d036d0b6b74f5e,Data Links or Senior Networking Engineer,SAM NETWORK SYSTEMS LLC.,2024-11-21,Senior,Data Analyst,On Site,Hurlburt Field,FL,US,"Hurlburt Field,FL",141000.0,76800.0,108900.0,"Master, Bachelor",12,Master,,
in-0d381a17b708ac0c,indeed,https://www.indeed.com/viewjob?jk=0d381a17b708ac0c,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Data-Engineer_R244685,Data Engineer,Analog Devices,2024-11-21,Mid-Level,Data Engineer,On Site,Wilmington,MA,US,"Wilmington,MA",116050.0,84400.0,100225.0,"Artificial Intelligence, SQL, Airflow, Python",0,,"SQL, Python",
in-f7c853604e50ee83,indeed,https://www.indeed.com/viewjob?jk=f7c853604e50ee83,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Principal-Data-Engineer_R244683,Principal Data Engineer,Analog Devices,2024-11-21,Lead,Data Engineer,On Site,Wilmington,MA,US,"Wilmington,MA",212300.0,154400.0,183350.0,"Artificial Intelligence, SQL, Airflow, Python",10,,"SQL, Python",
in-bfeab602f9c01bd3,indeed,https://www.indeed.com/viewjob?jk=bfeab602f9c01bd3,https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/268236,Senior Big Data Support Engineer,Oracle,2024-11-21,Senior,Data Analyst,On Site,,,,,124494.0,98319.0,111406.5,"Spark, Oracle, Hadoop, Bachelor, SQL, English, R",5,Bachelor,"SQL, R",English
in-e7b2fb73040c9a85,indeed,https://www.indeed.com/viewjob?jk=e7b2fb73040c9a85,https://recruiting.ultipro.com/ENV1004ERLL/JobBoard/01ddc4d3-605b-44e6-9b43-4abf0d1399b1/OpportunityDetail?opportunityId=36280f5d-4b54-4824-a79d-9c5b9aed3f87&postingId=25f460d4-8c77-4dc4-801f-87c33b7288c5,Decision Support Data Engineer,Envision Radiology,2024-11-21,Mid-Level,Data Engineer,Hybrid,,CO,US,,137800.0,110250.0,124025.0,"SSAS, DAX, Python, Bachelor, SQL, SSIS, Power BI",3,Bachelor,"DAX, Python, SQL",
in-f1ac2854b378f7f9,indeed,https://www.indeed.com/viewjob?jk=f1ac2854b378f7f9,https://pantheondata.isolvedhire.com/jobs/1360909-6763.html,Data Engineer,Pantheon Data,2024-11-21,Mid-Level,Data Engineer,Remote,Charlotte,NC,US,"Charlotte,NC",132000.0,100000.0,116000.0,"Spark, Hadoop, Python, AWS, Bachelor, SQL, SSIS, Agile, Airflow, Azure",10,Bachelor,"Python, SQL",
in-b92d82d32772fd34,indeed,https://www.indeed.com/viewjob?jk=b92d82d32772fd34,https://www.aftc.af.mil/About-Us/Jobs/Article/3975202/data-engineer/,Data Engineer,Air Force Test Center,2024-11-21,Mid-Level,Data Engineer,On Site,Holloman AFB,NM,US,"Holloman AFB,NM",134435.0,86962.0,110698.5,"Bachelor, PowerPoint, Excel",4,Bachelor,,
in-00cd5f5d3de1cc29,indeed,https://www.indeed.com/viewjob?jk=00cd5f5d3de1cc29,https://tel360.com/careers/openpositions/?gnk=job&gni=8a78839e93417fcc019349e77b623d26&gns=Indeed+Free,Data Engineer II - On Site,Transport Enterprise Leasing,2024-11-21,Mid-Level,Data Engineer,Remote,Chattanooga,TN,US,"Chattanooga,TN",117209.0,92565.0,104887.0,"Spark, Databricks, Azure, Python, Bachelor, SQL, Airflow, Tableau, Power BI",2,Bachelor,"Python, SQL",
in-79ec4d985375751f,indeed,https://www.indeed.com/viewjob?jk=79ec4d985375751f,https://jobs-fishercareers.icims.com/jobs/14925/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f,Senior Data Engineer,Fisher Investments,2024-11-21,Senior,Data Engineer,Hybrid,Camas,WA,US,"Camas,WA",180000.0,125000.0,152500.0,"Agile, Bachelor",15,Bachelor,,
in-b7d2fa55d4b5acb7,indeed,https://www.indeed.com/viewjob?jk=b7d2fa55d4b5acb7,http://j.brt.mv/PortalViewRequirement.do?source=Indeed&reqGK=27722265,Data Engineer,Apex Health Solutions,2024-11-21,Mid-Level,Data Engineer,On Site,Houston,TX,US,"Houston,TX",125694.0,99267.0,112480.5,"Databricks, Azure, Python, Bachelor, SQL, Agile, Power BI",3,Bachelor,"Python, SQL",
in-c9055ad7c027bf93,indeed,https://www.indeed.com/viewjob?jk=c9055ad7c027bf93,https://cambiahealth.wd1.myworkdayjobs.com/en-US/External/job/Portland-OR/Senior-Data-Platform-Engineer_R-5455,Senior Data Platform Engineer,Cambia Health Solutions,2024-11-21,Senior,Data Analyst,Hybrid,Portland,OR,US,"Portland,OR",168000.0,158309.0,163154.5,"Oracle, Bachelor, Snowflake, SQL",5,Bachelor,SQL,
